IPV6-央视,#genre#
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV1,http://a666888.dns.army/福建广电.php?id=cctv1
CCTV3,http://a666888.dns.army/福建广电.php?id=cctv3
CCTV4,http://a666888.dns.army/福建广电.php?id=cctv4
CCTV5,http://a666888.dns.army/福建广电.php?id=cctv5
CCTV5+,http://a666888.dns.army/福建广电.php?id=cctv5p
CCTV6,http://a666888.dns.army/福建广电.php?id=cctv6
CCTV7,http://a666888.dns.army/福建广电.php?id=cctv7
CCTV8,http://a666888.dns.army/福建广电.php?id=cctv8
CCTV9,http://a666888.dns.army/福建广电.php?id=cctv9
CCTV10,http://a666888.dns.army/福建广电.php?id=cctv10
CCTV11,http://a666888.dns.army/福建广电.php?id=cctv11
CCTV12,http://a666888.dns.army/福建广电.php?id=cctv12
CCTV13,http://a666888.dns.army/福建广电.php?id=cctv13
CCTV14,http://a666888.dns.army/福建广电.php?id=cctv14
CCTV15,http://a666888.dns.army/福建广电.php?id=cctv15
CCTV16,http://a666888.dns.army/福建广电.php?id=cctv16
CCTV17,http://a666888.dns.army/福建广电.php?id=cctv17
CCTV1,http://221.221.165.219:8888/udp/239.3.1.129:8008
CCTV1,http://123.113.254.161:8012/udp/239.3.1.129:8008
CCTV2,http://221.221.165.219:8888/udp/239.3.1.60:8084
CCTV2,http://123.113.254.161:8012/udp/239.3.1.60:8084
CCTV2,http://111.196.132.49:20000/udp/239.3.1.60:8084
CCTV3,http://123.113.254.161:8012/udp/239.3.1.172:8001
CCTV3,http://221.221.165.219:8888/udp/239.3.1.172:8001
CCTV3,http://111.196.132.49:20000/udp/239.3.1.172:8001
CCTV4,http://123.113.254.161:8012/udp/239.3.1.105:8092
CCTV4,http://221.221.165.219:8888/udp/239.3.1.214:4220
CCTV4,http://221.221.165.219:8888/udp/239.3.1.105:8092
CCTV4,http://111.196.132.49:20000/udp/239.3.1.213:4220
CCTV4,http://111.196.132.49:20000/udp/239.3.1.105:8092
CCTV4,http://123.113.254.161:8012/udp/239.3.1.214:4220
CCTV4,http://123.113.254.161:8012/udp/239.3.1.213:4220
CCTV4,http://111.196.132.49:20000/udp/239.3.1.214:4220
CCTV4,http://221.221.165.219:8888/udp/239.3.1.213:4220
CCTV5+,http://221.221.165.219:8888/udp/239.3.1.130:8004
CCTV5,http://221.221.165.219:8888/udp/239.3.1.173:8001
CCTV5+,http://123.113.254.161:8012/udp/239.3.1.130:8004
CCTV5,http://111.196.132.49:20000/udp/239.3.1.173:8001
CCTV5,http://123.113.254.161:8012/udp/239.3.1.173:8001
CCTV6,http://221.221.165.219:8888/udp/239.3.1.174:8001
CCTV6,http://123.113.254.161:8012/udp/239.3.1.174:8001
CCTV6,http://111.196.132.49:20000/udp/239.3.1.174:8001
CCTV7,http://123.113.254.161:8012/udp/239.3.1.61:8104
CCTV7,http://221.221.165.219:8888/udp/239.3.1.61:8104
CCTV8,http://221.221.165.219:8888/udp/239.3.1.175:8001
CCTV8,http://123.113.254.161:8012/udp/239.3.1.175:8001
CCTV9,http://221.221.165.219:8888/udp/239.3.1.62:8112
CCTV9,http://111.196.132.49:20000/udp/239.3.1.62:8112
CCTV9,http://123.113.254.161:8012/udp/239.3.1.62:8112
CCTV10,http://123.113.254.161:8012/udp/239.3.1.63:8116
CCTV10,http://111.196.132.49:20000/udp/239.3.1.63:8116
CCTV10,http://221.221.165.219:8888/udp/239.3.1.63:8116
CCTV11,http://123.113.254.161:8012/udp/239.3.1.152:8120
CCTV11,http://111.196.132.49:20000/udp/239.3.1.152:8120
CCTV11,http://221.221.165.219:8888/udp/239.3.1.152:8120
CCTV12,http://221.221.165.219:8888/udp/239.3.1.64:8124
CCTV12,http://123.113.254.161:8012/udp/239.3.1.64:8124
CCTV12,http://111.196.132.49:20000/udp/239.3.1.64:8124
CCTV13,http://111.196.132.49:20000/udp/239.3.1.124:8128
CCTV13,http://221.221.165.219:8888/udp/239.3.1.124:8128
CCTV13,http://123.113.254.161:8012/udp/239.3.1.124:8128
CCTV14,http://221.221.165.219:8888/udp/239.3.1.65:8132
CCTV14,http://123.113.254.161:8012/udp/239.3.1.65:8132
CCTV14,http://111.196.132.49:20000/udp/239.3.1.65:8132
CCTV15,http://111.196.132.49:20000/udp/239.3.1.153:8136
CCTV15,http://221.221.165.219:8888/udp/239.3.1.153:8136
CCTV15,http://123.113.254.161:8012/udp/239.3.1.153:8136
CCTV16,http://221.221.165.219:8888/udp/239.3.1.184:8001
CCTV16,http://123.113.254.161:8012/udp/239.3.1.184:8001
CCTV16,http://111.196.132.49:20000/udp/239.3.1.183:8001
CCTV16,http://123.113.254.161:8012/udp/239.3.1.183:8001
CCTV16,http://111.196.132.49:20000/udp/239.3.1.184:8001
CCTV16,http://221.221.165.219:8888/udp/239.3.1.183:8001
CCTV17,http://221.221.165.219:8888/udp/239.3.1.151:8144
CCTV17,http://111.196.132.49:20000/udp/239.3.1.151:8144
CCTV17,http://123.113.254.161:8012/udp/239.3.1.151:8144

卫视,#genre#
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
上海纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8

北京卫视,http://a666888.dns.army/福建广电.php?id=bjws
东方卫视,http://a666888.dns.army/福建广电.php?id=dfws
天津卫视,http://a666888.dns.army/福建广电.php?id=tjws
黑龙江卫视,http://a666888.dns.army/福建广电.php?id=hljws
辽宁卫视,http://a666888.dns.army/福建广电.php?id=lnws
山东卫视,http://a666888.dns.army/福建广电.php?id=sdws
安徽卫视,http://a666888.dns.army/福建广电.php?id=ahws
湖北卫视,http://a666888.dns.army/福建广电.php?id=hubws
湖南卫视,http://a666888.dns.army/福建广电.php?id=hunws
江西卫视,http://a666888.dns.army/福建广电.php?id=jxws
江苏卫视,http://a666888.dns.army/福建广电.php?id=jsws
浙江卫视,http://a666888.dns.army/福建广电.php?id=zjws
东南卫视,http://a666888.dns.army/福建广电.php?id=dnws
厦门卫视,http://a666888.dns.army/福建广电.php?id=xmws
广东卫视,http://a666888.dns.army/福建广电.php?id=gdws
深圳卫视,http://a666888.dns.army/福建广电.php?id=szws
贵州卫视,http://a666888.dns.army/福建广电.php?id=gzws
三沙卫视,http://a666888.dns.army/福建广电.php?id=ssws

北京卫视,http://123.113.254.161:8012/udp/239.3.1.241:8000
北京卫视,http://221.221.165.219:8888/udp/239.3.1.241:8000
北京卫视,http://111.196.132.49:20000/udp/239.3.1.241:8000
三沙卫视,http://123.113.254.161:8012/udp/239.3.1.155:4120
三沙卫视,http://221.221.165.219:8888/udp/239.3.1.155:4120
三沙卫视,http://111.196.132.49:20000/udp/239.3.1.155:4120
东南卫视,http://123.113.254.161:8012/udp/239.3.1.156:8148
东南卫视,http://221.221.165.219:8888/udp/239.3.1.156:8148
东南卫视,http://111.196.132.49:20000/udp/239.3.1.156:8148
东方卫视,http://123.113.254.161:8012/udp/239.3.1.136:8032
东方卫视,http://221.221.165.219:8888/udp/239.3.1.136:8032
东方卫视,http://111.196.132.49:20000/udp/239.3.1.136:8032
云南卫视,http://123.113.254.161:8012/udp/239.3.1.26:8108
云南卫视,http://221.221.165.219:8888/udp/239.3.1.26:8108
云南卫视,http://111.196.132.49:20000/udp/239.3.1.26:8108
兵团卫视,http://123.113.254.161:8012/udp/239.3.1.144:4120
兵团卫视,http://221.221.165.219:8888/udp/239.3.1.144:4120
兵团卫视,http://111.196.132.49:20000/udp/239.3.1.144:4120
内蒙古卫视,http://123.113.254.161:8012/udp/239.3.1.43:8176
内蒙古卫视,http://221.221.165.219:8888/udp/239.3.1.43:8176
内蒙古卫视,http://111.196.132.49:20000/udp/239.3.1.43:8176
南方卫视,http://123.113.254.161:8012/udp/239.3.1.161:8001
南方卫视,http://221.221.165.219:8888/udp/239.3.1.161:8001
南方卫视,http://111.196.132.49:20000/udp/239.3.1.161:8001
厦门卫视,http://123.113.254.161:8012/udp/239.3.1.143:4120
厦门卫视,http://221.221.165.219:8888/udp/239.3.1.143:4120
厦门卫视,http://111.196.132.49:20000/udp/239.3.1.143:4120
吉林卫视,http://123.113.254.161:8012/udp/239.3.1.240:8172
吉林卫视,http://221.221.165.219:8888/udp/239.3.1.240:8172
吉林卫视,http://111.196.132.49:20000/udp/239.3.1.240:8172
四川卫视,http://123.113.254.161:8012/udp/239.3.1.29:8288
四川卫视,http://221.221.165.219:8888/udp/239.3.1.29:8288
四川卫视,http://111.196.132.49:20000/udp/239.3.1.29:8288
天津卫视,http://123.113.254.161:8012/udp/239.3.1.141:1234
天津卫视,http://221.221.165.219:8888/udp/239.3.1.141:1234
天津卫视,http://111.196.132.49:20000/udp/239.3.1.141:1234
宁夏卫视,http://123.113.254.161:8012/udp/239.3.1.46:8124
宁夏卫视,http://221.221.165.219:8888/udp/239.3.1.46:8124
宁夏卫视,http://111.196.132.49:20000/udp/239.3.1.46:8124
安徽卫视,http://123.113.254.161:8012/udp/239.3.1.211:8064
安徽卫视,http://221.221.165.219:8888/udp/239.3.1.211:8064
安徽卫视,http://111.196.132.49:20000/udp/239.3.1.211:8064
山东卫视,http://123.113.254.161:8012/udp/239.3.1.209:8052
山东卫视,http://221.221.165.219:8888/udp/239.3.1.209:8052
山东卫视,http://111.196.132.49:20000/udp/239.3.1.209:8052
山西卫视,http://123.113.254.161:8012/udp/239.3.1.42:8172
山西卫视,http://221.221.165.219:8888/udp/239.3.1.42:8172
山西卫视,http://111.196.132.49:20000/udp/239.3.1.42:8172
广东卫视,http://123.113.254.161:8012/udp/239.3.1.142:8048
广东卫视,http://221.221.165.219:8888/udp/239.3.1.142:8048
广东卫视,http://111.196.132.49:20000/udp/239.3.1.142:8048
广西卫视,http://123.113.254.161:8012/udp/239.3.1.39:8300
广西卫视,http://221.221.165.219:8888/udp/239.3.1.39:8300
广西卫视,http://111.196.132.49:20000/udp/239.3.1.39:8300
新疆卫视,http://123.113.254.161:8012/udp/239.3.1.48:8160
新疆卫视,http://221.221.165.219:8888/udp/239.3.1.48:8160
新疆卫视,http://111.196.132.49:20000/udp/239.3.1.48:8160
江苏卫视,http://123.113.254.161:8012/udp/239.3.1.135:8028
江苏卫视,http://221.221.165.219:8888/udp/239.3.1.135:8028
江苏卫视,http://111.196.132.49:20000/udp/239.3.1.135:8028
江西卫视,http://123.113.254.161:8012/udp/239.3.1.123:8164
江西卫视,http://221.221.165.219:8888/udp/239.3.1.123:8164
江西卫视,http://111.196.132.49:20000/udp/239.3.1.123:8164
河北卫视,http://123.113.254.161:8012/udp/239.3.1.148:8072
河北卫视,http://221.221.165.219:8888/udp/239.3.1.148:8072
河北卫视,http://111.196.132.49:20000/udp/239.3.1.148:8072
河南卫视,http://123.113.254.161:8012/udp/239.3.1.27:8128
河南卫视,http://221.221.165.219:8888/udp/239.3.1.27:8128
河南卫视,http://111.196.132.49:20000/udp/239.3.1.27:8128
浙江卫视,http://123.113.254.161:8012/udp/239.3.1.137:8036
浙江卫视,http://221.221.165.219:8888/udp/239.3.1.137:8036
浙江卫视,http://111.196.132.49:20000/udp/239.3.1.137:8036
海南卫视,http://123.113.254.161:8012/udp/239.3.1.45:8304
海南卫视,http://221.221.165.219:8888/udp/239.3.1.45:8304
海南卫视,http://111.196.132.49:20000/udp/239.3.1.45:8304
深圳卫视,http://123.113.254.161:8012/udp/239.3.1.134:8020
深圳卫视,http://221.221.165.219:8888/udp/239.3.1.134:8020
深圳卫视,http://111.196.132.49:20000/udp/239.3.1.134:8020
湖北卫视,http://123.113.254.161:8012/udp/239.3.1.138:8044
湖北卫视,http://221.221.165.219:8888/udp/239.3.1.138:8044
湖北卫视,http://111.196.132.49:20000/udp/239.3.1.138:8044
湖南卫视,http://123.113.254.161:8012/udp/239.3.1.132:8012
湖南卫视,http://221.221.165.219:8888/udp/239.3.1.132:8012
湖南卫视,http://111.196.132.49:20000/udp/239.3.1.132:8012
甘肃卫视,http://123.113.254.161:8012/udp/239.3.1.49:8188
甘肃卫视,http://221.221.165.219:8888/udp/239.3.1.49:8188
甘肃卫视,http://111.196.132.49:20000/udp/239.3.1.49:8188
西藏卫视,http://123.113.254.161:8012/udp/239.3.1.47:8164
西藏卫视,http://221.221.165.219:8888/udp/239.3.1.47:8164
西藏卫视,http://111.196.132.49:20000/udp/239.3.1.47:8164
贵州卫视,http://123.113.254.161:8012/udp/239.3.1.149:8076
贵州卫视,http://221.221.165.219:8888/udp/239.3.1.149:8076
贵州卫视,http://111.196.132.49:20000/udp/239.3.1.149:8076
辽宁卫视,http://123.113.254.161:8012/udp/239.3.1.210:8056
辽宁卫视,http://221.221.165.219:8888/udp/239.3.1.210:8056
辽宁卫视,http://111.196.132.49:20000/udp/239.3.1.210:8056
重庆卫视,http://123.113.254.161:8012/udp/239.3.1.122:8160
重庆卫视,http://221.221.165.219:8888/udp/239.3.1.122:8160
重庆卫视,http://111.196.132.49:20000/udp/239.3.1.122:8160
陕西卫视,http://123.113.254.161:8012/udp/239.3.1.41:8140
陕西卫视,http://221.221.165.219:8888/udp/239.3.1.41:8140
陕西卫视,http://111.196.132.49:20000/udp/239.3.1.41:8140
青海卫视,http://123.113.254.161:8012/udp/239.3.1.44:8184
青海卫视,http://221.221.165.219:8888/udp/239.3.1.44:8184
青海卫视,http://111.196.132.49:20000/udp/239.3.1.44:8184
黑龙江卫视,http://123.113.254.161:8012/udp/239.3.1.133:8016
黑龙江卫视,http://221.221.165.219:8888/udp/239.3.1.133:8016
黑龙江卫视,http://111.196.132.49:20000/udp/239.3.1.133:8016
北京卫视,http://154.9.255.93:35455/itv/6000000001000020451.m3u8?cdn=wasusyt
北京卫视,http://154.9.255.93:35455/itv/1000000005000265027.m3u8?cdn=ystenlive
北京纪实科教,http://154.9.255.93:35455/itv/1000000001000001910.m3u8?cdn=ystenlive
北京纪实科教,http://154.9.255.93:35455/itv/1000000005000265020.m3u8?cdn=ystenlive
北京卡酷少儿,http://154.9.255.93:35455/itv/7851974109718180595.m3u8?cdn=bestzb
安徽卫视,http://154.9.255.93:35455/itv/1000000001000030159.m3u8?cdn=ystenlive
安徽卫视,http://154.9.255.93:35455/itv/6000000001000009954.m3u8?cdn=wasusyt
安徽卫视,http://154.9.255.93:35455/itv/1000000005000265025.m3u8?cdn=ystenlive
东南卫视,http://154.9.255.93:35455/itv/5000000004000010584.m3u8?cdn=bestzb
东南卫视,http://154.9.255.93:35455/itv/1000000005000265033.m3u8?cdn=ystenlive
广西卫视,http://154.9.255.93:35455/itv/5000000011000031118.m3u8?cdn=bestzb
深圳卫视,http://154.9.255.93:35455/itv/5000000004000007410.m3u8?cdn=bestzb
深圳卫视,http://154.9.255.93:35455/itv/6000000001000002116.m3u8?cdn=wasusyt
深圳卫视,http://154.9.255.93:35455/itv/1000000005000265028.m3u8?cdn=ystenlive
天津卫视,http://154.9.255.93:35455/itv/5000000004000006827.m3u8?cdn=bestzb
天津卫视,http://154.9.255.93:35455/itv/6000000001000009186.m3u8?cdn=wasusyt
天津卫视,http://154.9.255.93:35455/itv/1000000005000265026.m3u8?cdn=ystenlive
甘肃卫视,http://154.9.255.93:35455/itv/5000000011000031121.m3u8?cdn=bestzb
广东卫视,http://154.9.255.93:35455/itv/1000000001000014176.m3u8?cdn=ystenlive
广东卫视,http://154.9.255.93:35455/itv/6000000001000031076.m3u8?cdn=wasusyt
广东卫视,http://154.9.255.93:35455/itv/1000000005000265034.m3u8?cdn=ystenlive
贵州卫视,http://154.9.255.93:35455/itv/5000000004000025843.m3u8?cdn=bestzb
海南卫视,http://154.9.255.93:35455/itv/5000000004000006211.m3u8?cdn=bestzb
河北卫视,http://154.9.255.93:35455/itv/5000000006000040016.m3u8?cdn=bestzb
河南卫视,http://154.9.255.93:35455/itv/5000000011000031119.m3u8?cdn=bestzb
黑龙江卫视,http://154.9.255.93:35455/itv/1000000001000001925.m3u8?cdn=ystenlive
黑龙江卫视,http://154.9.255.93:35455/itv/6000000001000016510.m3u8?cdn=wasusyt
黑龙江卫视,http://154.9.255.93:35455/itv/1000000005000265029.m3u8?cdn=ystenlive
湖北卫视,http://154.9.255.93:35455/itv/1000000001000024621.m3u8?cdn=ystenlive
湖北卫视,http://154.9.255.93:35455/itv/6000000001000015436.m3u8?cdn=wasusyt
湖北卫视,http://154.9.255.93:35455/itv/1000000005000265023.m3u8?cdn=ystenlive
湖南卫视,http://154.9.255.93:35455/itv/5000000004000006692.m3u8?cdn=bestzb
湖南卫视,http://154.9.255.93:35455/itv/6000000001000018044.m3u8?cdn=wasusyt
湖南卫视,http://154.9.255.93:35455/itv/1000000005000265024.m3u8?cdn=ystenlive
湖南金鹰纪实,http://154.9.255.93:35455/itv/5000000011000031203.m3u8?cdn=bestzb
湖南快乐垂钓,http://154.9.255.93:35455/itv/5000000011000031206.m3u8?cdn=bestzb
湖南茶频道,http://154.9.255.93:35455/itv/5000000011000031209.m3u8?cdn=bestzb
吉林卫视,http://154.9.255.93:35455/itv/5000000011000031117.m3u8?cdn=bestzb
江苏卫视,http://154.9.255.93:35455/itv/6000000001000014861.m3u8?cdn=wasusyt
江苏卫视,http://154.9.255.93:35455/itv/1000000001000001828.m3u8?cdn=ystenlive
江苏卫视,http://154.9.255.93:35455/itv/1000000005000265030.m3u8?cdn=ystenlive
江西卫视,http://154.9.255.93:35455/itv/1000000006000268001.m3u8?cdn=ystenlive
江西卫视,http://154.9.255.93:35455/itv/1000000005000265032.m3u8?cdn=ystenlive
辽宁卫视,http://154.9.255.93:35455/itv/5000000004000011671.m3u8?cdn=bestzb
辽宁卫视,http://154.9.255.93:35455/itv/1000000005000265022.m3u8?cdn=ystenlive
青海卫视,http://154.9.255.93:35455/itv/1000000002000013359.m3u8?cdn=ystenlive
山东卫视,http://154.9.255.93:35455/itv/1000000001000016568.m3u8?cdn=ystenlive
山东卫视,http://154.9.255.93:35455/itv/6000000001000004134.m3u8?cdn=wasusyt
山东卫视,http://154.9.255.93:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
上海东方卫视,http://154.9.255.93:35455/itv/6000000001000003639.m3u8?cdn=wasusyt
上海东方卫视,http://154.9.255.93:35455/itv/5000000004000014098.m3u8?cdn=bestzb
上海东方卫视,http://154.9.255.93:35455/itv/1000000005000265018.m3u8?cdn=ystenlive
上海-ICS-外语,http://154.9.255.93:35455/itv/5000000010000030951.m3u8?cdn=bestzb
上海第一财经,http://154.9.255.93:35455/itv/5000000010000027146.m3u8?cdn=bestzb
上海东方财经,http://154.9.255.93:35455/itv/5000000007000010003.m3u8?cdn=bestzb
上海东方影视,http://154.9.255.93:35455/itv/5000000010000032212.m3u8?cdn=bestzb
上海都市,http://154.9.255.93:35455/itv/5000000010000018926.m3u8?cdn=bestzb
上海法治天地,http://154.9.255.93:35455/itv/2000000002000000014.m3u8?cdn=hnbblive
上海哈哈炫动,http://154.9.255.93:35455/itv/5000000011000031123.m3u8?cdn=bestzb
上海五星体育,http://154.9.255.93:35455/itv/5000000010000017540.m3u8?cdn=bestzb
上海新闻综合,http://154.9.255.93:35455/itv/5000000011000031110.m3u8?cdn=bestzb
四川卫视,http://154.9.255.93:35455/itv/5000000004000006119.m3u8?cdn=bestzb
云南卫视,http://154.9.255.93:35455/itv/5000000011000031120.m3u8?cdn=bestzb
浙江卫视,http://154.9.255.93:35455/itv/5000000004000007275.m3u8?cdn=bestzb
浙江卫视,http://154.9.255.93:35455/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视,http://154.9.255.93:35455/itv/1000000005000265031.m3u8?cdn=ystenlive
重庆卫视,http://154.9.255.93:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视,http://154.9.255.93:35455/itv/1000000005000265017.m3u8?cdn=ystenlive

NewTV,#genre#
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
睛彩广场舞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
睛彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
睛彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
睛彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8

卡通动画,#genre#
http://a666888.dns.army/福建广电.php?id=jykt
金鹰卡通,http://123.113.254.161:8012/udp/239.3.1.51:9252
金鹰卡通,http://221.221.165.219:8888/udp/239.3.1.51:9252
金鹰卡通,http://111.196.132.49:20000/udp/239.3.1.51:9252
GOOD卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
优漫卡通,https://025365.xyz:8082/jstv.php?id=ymkt
优漫卡通,http://tvbox6.com/tv/migu.php?id=ymkt
嘉佳卡通,http://123.113.254.161:8012/udp/239.3.1.147:9268
嘉佳卡通,http://221.221.165.219:8888/udp/239.3.1.147:9268
嘉佳卡通,http://111.196.132.49:20000/udp/239.3.1.147:9268
少儿动画,http://123.113.254.161:8012/udp/239.3.1.199:9000
少儿动画,http://221.221.165.219:8888/udp/239.3.1.199:9000
少儿动画,http://111.196.132.49:20000/udp/239.3.1.199:9000
大兵动画,https://live.metshop.top/douyu/9516137
海绵宝宝,http://diyp.zxxoo.work/huya/11352919
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hwcdn
海绵宝宝,http://159.75.85.63:35455/huya/11352919?cdn=hscdn
青春动漫BestTV,http://wouu.net:9977/udp/239.93.0.146:5140
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
优漫卡通,http://106.111.74.38:10001/rtp/239.49.8.119:8000
优漫卡通,http://ygbh.live/js.php?id=ymkt
金鹰卡通,http://nas.hssvm.com:8888/udp/225.1.2.236:5002
